日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-06-02,業務人員-東勢分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市東勢區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91464847/
2020-06-02,業務人員-北屯分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具三年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市北屯區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91459424/
2020-06-02,業務人員-桃園分行,台中商業銀行股份有限公司,台中市西區民權路,"32,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,桃園市桃園區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91304135/
2020-06-02,業務人員-左營分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,高雄市左營區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91262695/
2020-06-02,消金業務人員-(南投地區),台中商業銀行股份有限公司,台中市西區民權路,"28,000",1.專科以上畢業。2.具1年以上消金AO經驗者。3.負責消金授信業務之推展。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,南投縣南投市,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85239894/
2020-06-02,消金業務人員-(雲林地區),台中商業銀行股份有限公司,台中市西區民權路,"28,000",1.專科以上畢業。2.具1年以上消金AO經驗者。3.負責消金授信業務之推展。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,雲林縣斗南鎮,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85239872/
2020-06-02,消金業務人員-(新竹地區),台中商業銀行股份有限公司,台中市西區民權路,"28,000",1.專科以上畢業。2.具1年以上消金AO經驗者。3.負責消金授信業務之推展。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,新竹市東區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85239863/
2020-06-02,消金業務人員-(彰化地區),台中商業銀行股份有限公司,台中市西區民權路,"28,000",1.專科以上畢業。2.具1年以上消金AO經驗者。3.負責消金授信業務之推展。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,彰化縣彰化市,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85239848/
2020-06-05,經驗企金業務專員,三信商業銀行股份有限公司,台中市中區市府路,"24,000",開發授信客戶,高雄市橋頭區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/78320614/
2020-06-02,業務人員-東勢分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市東勢區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91464847/
2020-06-02,業務人員-北屯分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具三年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市北屯區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91459424/
2020-06-02,業務人員-桃園分行,台中商業銀行股份有限公司,台中市西區民權路,"32,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,桃園市桃園區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91304135/
2020-06-02,業務人員-左營分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,高雄市左營區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91262695/
2020-06-02,業務人員-潭子分行,台中商業銀行股份有限公司,台中市西區民權路,"28,000",(1)負責企金客戶之開發與維護及貸款案件之徵信審核。 (2)具撰寫企業徵信報告(財務評估及產業分析)能力者。 (3)積極有企圖心、具熱忱與抗壓性，能接受業績挑戰者。 (4)具一年以上企金AO實務經驗或徵授信相關經驗者尤佳。(5)具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市潭子區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85904383/
2020-06-02,消金業務人員-(台中地區),台中商業銀行股份有限公司,台中市西區民權路,"28,000",1.專科以上畢業。2.具1年以上消金AO經驗者。3.負責消金授信業務之推展。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。 全國各分行招募中，將依所在區域，分派至對應地區之分行進行審核與面試,台中市西區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/85239821/
2020-05-26,台北分行-存匯人員,陽信商業銀行股份有限公司(總行),台北市北投區石牌路,"33,000",擔任存匯收付櫃員及金融商品協銷。職務條件如下:1.大學以上商學系所畢業。2.具一年以上銀行存匯經驗。,台北市中山區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91487026/
2020-06-02,新竹地區-車貸業務人員,陽信商業銀行股份有限公司(總行),台北市北投區石牌路,"33,000",1.負責車貸業務招攬。2.具車貸業務經驗。3.自備汽車交通工具。,新竹市東區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78513301/
2020-06-02,高雄地區-車貸業務人員,陽信商業銀行股份有限公司(總行),台北市北投區石牌路,"33,000",1.負責車貸業務招攬。2.具車貸業務經驗。3.自備汽車交通工具。,高雄市左營區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78312108/
2020-06-02,台中地區-車貸業務人員,陽信商業銀行股份有限公司(總行),台北市北投區石牌路,"33,000",1.負責車貸業務招攬。2.具車貸業務經驗。3.自備汽車交通工具。,台中市東區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78312107/
2020-06-02,台北地區-車貸業務人員,陽信商業銀行股份有限公司(總行),台北市北投區石牌路,"33,000",1.負責車貸業務招攬。2.具車貸業務經驗。3.自備汽車交通工具。,台北市松山區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75701328/
2020-06-02,分行經理人(台中地區),陽信商業銀行股份有限公司(總行),台北市北投區石牌路,面議（經常性薪資4萬/月含以上）,負責南投、台中地區分行、分行營運管理及業務推展要求條件 ● 銀行內部控制人員 專業憑證,台中市西區,15年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/80136764/
2020-06-02,分行經理人(台北地區),陽信商業銀行股份有限公司(總行),台北市北投區石牌路,面議（經常性薪資4萬/月含以上）,負責台北地區分行、分行營運管理及業務推展要求條件 ● 銀行內部控制人員 專業憑證,台北市士林區,15年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76947382/
2020-06-02,資訊部-外匯程式設計經辦,板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,"35,500",1.外匯系統業務需求之程式開發維護。2.外匯系統及批次問題處理。3.委外開發功能專案管理。,新北市板橋區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/80108377/
2020-06-05,業務助理,三信商業銀行股份有限公司,台中市中區市府路,"23,800",1. 負責一般文書資料處理及歸檔工作。2. 協助處理庶務性行政工作（如：事務機器叫修維護、文具用品採買）。3. 收發公文。4. 負責外出送件、物件寄送。5. 負責接待訪客、準備會議室及茶水。6. 負責辦公室環境與設備之清潔與維護。,台中市中區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78323969/
2020-06-02,資訊部-程式設計員,板信商業銀行股份有限公司,新北市板橋區縣民大道二段68號28樓,"33,000","1.Java系統程式設計、主機帳務程式設計.2.通路介面系統(Gateway)維護.3.委外建置系統之管理、程式設計.要求條件 ● 資訊工程學類,軟體發展學類,系統設計學類 相關科系",新北市板橋區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/77331513/
2020-06-05,約聘人員(台中),台灣金融資產服務股份有限公司.,台北市大安區忠孝東路,"23,800","1. 協助電腦文書作業處理及辦理相關行政作業。2. 寒、暑期工讀者勿投遞。3. 地政相關科系畢業尤佳，領有代書證照者優先考慮任用。4. 面試地點:台中市北區五權路401-1號12樓. 04-2202-1618 #19    工作地點: 台中市北區五權路401-1號12樓要求條件 ● 擁有 輕型機車,普通重機車 駕照",台中市北區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/76085215/
2020-06-02,助理業務AO-(桃園地區)-內壢分行,台中商業銀行股份有限公司,台中市西區民權路,"31,500","1.大學以上畢業，英文能力佳。2.具熱忱及抗壓性，有志從事銀行業務行銷者。3.持有汽車或機車駕照。4.負責蒐集與檢視各項徵授信資料，撰寫徵授信報告，協助辦理授信貸後管理，掌握客戶動態與經營狀況，提供客戶完善服務維繫良好顧客關係，以培養銀行業務行銷能力。5.月薪為35,000，試用期間(含試用期滿當月)支給月薪津為31,500元。6.另供應午餐或發給2,400元(視所屬單位規定)。7.如具金融相關工作經驗者，依薪資證明、相關證照等條件，另彈性敘薪進用。要求條件 ● 擁有 普通重機車 駕照",桃園市中壢區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/91457207/
2020-06-02,助理業務AO-清水分行,台中商業銀行股份有限公司,台中市西區民權路,"31,500","1.大學以上畢業，英文能力佳。2.具熱忱及抗壓性，有志從事銀行業務行銷者。3.持有汽車或機車駕照。4.負責蒐集與檢視各項徵授信資料，撰寫徵授信報告，協助辦理授信貸後管理，掌握客戶動態與經營狀況，提供客戶完善服務維繫良好顧客關係，以培養銀行業務行銷能力。5.月薪為35,000，試用期間(含試用期滿當月)支給月薪津為31,500元。6.另供應午餐或發給2,400元(視所屬單位規定)。7.如具金融相關工作經驗者，依薪資證明、相關證照等條件，另彈性敘薪進用。要求條件 ● 擁有 普通重機車 駕照",台中市西區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/91456078/
2020-06-02,助理業務AO-(豐原地區) ,台中商業銀行股份有限公司,台中市西區民權路,"31,500","1.大學以上畢業，英文能力佳。2.具熱忱及抗壓性，有志從事銀行業務行銷者。3.持有汽車或機車駕照。4.負責蒐集與檢視各項徵授信資料，撰寫徵授信報告，協助辦理授信貸後管理，掌握客戶動態與經營狀況，提供客戶完善服務維繫良好顧客關係，以培養銀行業務行銷能力。5.月薪為35,000，試用期間(含試用期滿當月)支給月薪津為31,500元。6.另供應午餐或發給2,400元(視所屬單位規定)。7.如具金融相關工作經驗者，依薪資證明、相關證照等條件，另彈性敘薪進用。要求條件 ● 擁有 普通重機車 駕照",台中市豐原區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/85981711/
